ll
-108.02690832880228
-108.02690832880228
-102.07347987062138
-102.07347987062138
-102.07347987062138
-96.58263659762676
-96.58263659762676
-96.58263659762676
-96.58263659762676
-96.58263659762676
-96.85636542274153
-96.85636542274153
-96.85636542274153
-96.48623769714168
-90.59207320221503
-90.59207320221503
-90.59207320221503
-90.59207320221503
-90.59207320221503
-90.59207320221503
-90.59207320221503
-89.89856296737292
-85.72901640950961
-83.98580088321029
-83.98580088321029
-84.03845053948982
-83.54663978926635
-83.54663978926635
-82.73193577553636
-81.21516612262778
-81.21516612262778
-81.28785200425281
-80.25990640480886
-78.40433175246457
-78.40433175246457
-78.85425831096103
-77.65627960889967
-77.65627960889967
-77.962658415796
-77.962658415796
-75.71891134561768
-75.71891134561768
-75.32286381889683
-76.75044351147392
-75.07572567382296
-73.00653790137179
-70.35346810460288
-70.35346810460288
-70.79979570981108
-71.89777266766671
-72.89562626594014
-69.67000928868913
-70.56574882107559
-68.02819622768105
-68.11112670575525
-68.11112670575525
-68.11112670575525
-64.89282617975647
-64.89282617975647
-66.63392882489794
-64.10621526626903
-62.80439594140906
-62.80439594140906
-62.80439594140906
-141.44899140184705
-134.39613797980962
-134.39613797980962
-134.39613797980962
-134.39613797980962
-134.39613797980962
-132.70861013192928
-132.70861013192928
-132.70861013192928
-132.70861013192928
-133.343464165718
-133.343464165718
-129.6313134519168
-128.3395867698586
-128.33506781111174
-125.94370297366822
-127.45474484132335
-124.00834214440985
-124.00834214440985
-124.00834214440985
-117.38742617134909
-117.38742617134909
-119.01337516469196
-116.00323858658757
-116.00323858658757
-116.00323858658757
-113.34855106040638
-114.28185350510739
-113.7847733784711
-110.59489931200683
-110.59489931200683
-113.42549212143041
-113.01533175592152
-106.99847871641391
-107.2486630420034
-107.2486630420034
-107.2486630420034
-106.66234197142686
-107.16146871891796
-103.1730414644145
-103.1730414644145
-101.05720899049533
-101.08890234971592
-98.7861602335675
-97.2654954917183
-96.79724134888235
-96.79724134888235
-95.10566321723803
-95.10566321723803
-95.10566321723803
-96.7883778290222
-95.3853204858049
-94.7152107666715
-88.74070749718769
-88.74070749718769
-88.52635578666786
-88.52635578666786
-88.52635578666786
-85.42440017832253
-85.42440017832253
-85.42440017832253
-85.42440017832253
-86.27450450404586
-82.281261297206
-81.32123515703178
-81.0052843142225
-83.37568493213536
-84.13376255711707
-79.50428676425707
-78.02108652224013
-78.27053057656221
-78.21422031562399
-77.39384363278397
-77.39384363278397
-78.41026059501641
-77.3728836900512
-78.30112707170832
-76.08924873470187
-73.70907152669554
-73.70907152669554
-73.69854607011617
-73.55153155368939
-73.55153155368939
-72.79616828365698
-70.55683534053253
-70.55683534053253
-70.72391739008994
-70.79808813524053
-68.98572057539127
-68.67755053414584
-67.8247397060087
-65.58428242424922
-65.58428242424922
-65.27860776537725
-65.27860776537725
-65.79518017088594
-63.20589499119443
-63.20589499119443
-63.50297585020344
-63.50297585020344
-141.1965801767877
-141.1965801767877
-141.1965801767877
-137.5450238642929
-137.5450238642929
-136.47496566079633
-133.21995304735364
-132.3446078411793
-132.3446078411793
-128.86166517163963
-128.86166517163963
-128.86166517163963
-128.86166517163963
-128.86166517163963
-129.3904441908608
-122.44568385600977
-122.44568385600977
-122.36512561632256
-122.36512561632256
-121.26806526818426
-121.26806526818426
-118.17323069172281
-118.17323069172281
-118.17323069172281
-117.00438624851395
-115.03592130151364
-115.03592130151364
-112.36917633954764
-112.36917633954764
-112.36917633954764
-111.93885420860533
-111.93885420860533
-111.7340252506178
-111.25028801504278
-111.25318511921927
-107.12105417751164
-108.05918322669945
-108.05918322669945
-106.35384023724043
-104.26232018939422
-104.35972419348207
-99.29755034912797
-99.26500090462056
-99.26500090462056
-99.02925849854012
-96.92541084696488
-96.31451785503754
-96.31451785503754
-96.04745264683922
-95.2519227516055
-95.2519227516055
-95.2519227516055
-95.2519227516055
-93.51480820743302
-93.60786353733074
-93.60786353733074
-87.62571795756227
-85.74989252364378
-85.74989252364378
-85.74989252364378
-85.74989252364378
-84.4206605750069
-84.4206605750069
-84.34814906984937
-82.61804667449123
-81.32464638204536
-80.98648043139008
-81.63279867647142
-81.53714505979622
-80.07935889824242
-78.87901683520141
-78.87901683520141
-78.87901683520141
-77.61176139170321
-77.91520066783393
-76.89197840397665
-77.09722660992169
-77.09722660992169
-77.09722660992169
-75.46285082228239
-75.46285082228239
-71.06764108216552
-71.06764108216552
-71.04381830802379
-71.12491871746087
-72.68534995006951
-69.48858405311401
-68.68013338580195
-69.02175333509621
-68.05191923805157
-68.56183471376153
-65.79144802820446
-65.79144802820446
-65.75400697464038
-65.44441966521612
-65.12054892289807
-65.57555818860095
-62.378482018187384
-62.378482018187384
-62.378482018187384
-140.1142944846667
-140.1142944846667
-138.71249465956134
-137.6907160748488
-137.6907160748488
-137.94882011367292
-137.5429768882203
-130.811790026023
-130.811790026023
-130.811790026023
-128.52649898423587
-128.52649898423587
-128.52649898423587
-130.5590411229513
-130.5590411229513
-126.67364673043807
-126.67364673043807
-126.96927089317487
-126.3245427631058
-126.3245427631058
-125.36318475025435
-120.50264532029513
-116.3216067112703
-116.24221955327548
-117.98898283773872
-117.23812613194603
-117.55664730754947
-113.99260150122993
-113.99260150122993
-110.82072647014073
-108.96658824046409
-108.96658824046409
-108.96658824046409
-108.96658824046409
-108.96658824046409
-108.96658824046409
-108.63692799759475
-107.3771420025265
-100.26815660357894
-100.70231446527214
-100.70231446527214
-101.1428123877964
-99.21698696703166
-99.21698696703166
-97.18910938358974
-97.18910938358974
-97.18910938358974
-97.18910938358974
-95.52719553452752
-95.52719553452752
-93.40217601179549
-93.40217601179549
-93.40217601179549
-93.40217601179549
-93.40217601179549
-90.36538437547645
-90.36538437547645
-90.4445289627817
-90.4445289627817
-90.4445289627817
-86.81564196951975
-82.1545101694777
-83.3252467723418
-83.1576480010637
-81.27425766911725
-83.03487653394885
-81.24689296561891
-81.38858255394439
-77.8192207324681
-77.8192207324681
-77.8192207324681
-79.07222031638396
-77.64529926999931
-77.64529926999931
-77.64529926999931
-76.51649122225041
-76.51649122225041
-75.9131202685333
-75.33434992461326
-75.2675924675369
-75.3269703842538
-75.3269703842538
-71.23888295572625
-70.98293482578825
-70.98293482578825
-70.19001995505788
-67.49757130988871
-67.49757130988871
-67.87986782315713
-68.14645914548831
-68.14645914548831
-68.14645914548831
-67.83028418910965
-67.0256430163329
-65.13324495807588
-63.19709878774925
-63.19709878774925
-63.19709878774925
-63.19709878774925
-63.19709878774925
-140.51839217354228
-140.51839217354228
-140.51839217354228
-140.51839217354228
-136.66639264483547
-138.06228052470743
-136.99622377981524
-136.99622377981524
-138.52798097258648
-131.734164079452
-129.81782226872025
-129.81782226872025
-129.4378376543312
-130.4236187929284
-127.58418681702858
-127.58418681702858
-124.83390750114202
-124.83390750114202
-124.83390750114202
-124.26815268593556
-121.89819416830335
-117.51015087677561
-116.59850567646819
-116.59850567646819
-116.59850567646819
-117.89873165179799
-112.83661056624432
-112.83661056624432
-112.83661056624432
-113.29258254550388
-112.81081918458358
-112.59537455782255
-112.31916069002195
-108.6048349962449
-108.6048349962449
-108.6048349962449
-108.6048349962449
-106.8975756968043
-106.8975756968043
-101.72442058819931
-101.72442058819931
-100.90875908796806
-101.00560686978717
-101.00560686978717
-101.00560686978717
-97.3152365018669
-97.8415214725735
-96.95875121951721
-95.75510328886767
-96.88907281503602
-95.33210553489111
-93.29908182673364
-94.0617084453288
-94.06969015086156
-94.06969015086156
-94.06969015086156
-92.75294407191464
-85.97865497882725
-85.97865497882725
-85.97865497882725
-86.13894225768483
-84.88083996493927
-84.18504503690926
-84.11128763120516
-83.26862670397718
-82.62732404802429
-80.88131878545308
-80.18029491276383
-80.18029491276383
-81.09128644541784
-80.82812171273778
-79.03108282802589
-79.11333517217864
-78.17041551623112
-76.79065310038534
-76.79065310038534
-77.80008431236979
-78.14469351957698
-76.29517702851828
-75.11614707969815
-74.53829461896692
-72.80585026477698
-73.21839766315621
-73.21839766315621
-69.94771032777687
-69.52200948974047
-69.52200948974047
-69.52200948974047
-69.94432915264949
-67.36441764519526
-67.91945816931076
-67.91945816931076
-66.53824191376592
-66.53824191376592
-64.99602805953862
-64.99602805953862
-62.86857662497479
-61.84064291199092
-61.84064291199092
-61.84064291199092
-141.44899140184705
-139.21422464229914
-139.21422464229914
-139.21422464229914
-135.5469362406017
-135.5469362406017
-134.20014391916084
-134.20014391916084
-134.20014391916084
-133.94659784462857
-131.90130812517512
-132.0901805497376
-130.09421014940267
-130.09421014940267
-130.09421014940267
-130.29133298146866
-123.41660129657956
-123.4237911094819
-123.43921041817038
-122.47174520544161
-119.39107227843763
-119.0492720710258
-116.86228218535018
-116.86228218535018
-116.86228218535018
-116.86228218535018
-113.8306297501432
-113.8306297501432
-112.90724726111308
-112.97280174528761
-112.97280174528761
-111.75636997471835
-111.75636997471835
-109.85079230219273
-109.85079230219273
-107.89983549424967
-107.89983549424967
-107.69174128085908
-106.9886218340423
-105.00301138063014
-106.93214799079158
-100.98369213583415
-100.98369213583415
-98.46437894797705
-100.34613893771743
-97.34768103965222
-97.75180299808551
-95.63831924887593
-95.63831924887593
-94.90856331842971
-95.11468878832497
-90.64493016433724
-90.64493016433724
-90.64493016433724
-90.64493016433724
-90.64493016433724
-90.64493016433724
-90.25177972316803
-83.04321232759872
-83.04321232759872
-83.04321232759872
-83.04321232759872
-81.91955177097086
-81.60372664438002
-81.60372664438002
-80.54107262221083
-79.86628034487728
-80.2962605270368
-80.2962605270368
-79.15481073860634
-80.008925962547
-77.74280880802084
-77.74280880802084
-77.74280880802084
-77.91502040304542
-77.91502040304542
-77.30084393583194
-75.42875735646024
-76.04040176481925
-76.13224557489096
-76.15791072767215
-74.70988516342852
-70.2540541141152
-70.2540541141152
-70.2540541141152
-71.39449532386675
-69.42572411152184
-66.9696414282467
-66.9696414282467
-66.9696414282467
-67.14924008478445
-67.14924008478445
-64.8585240154096
-64.8585240154096
-65.75907417786445
-65.75960521197324
-64.34015109413545
-64.34015109413545
-62.37438594820646
-61.90267376811106
-141.293277704687
-139.40517483837561
-139.40517483837561
-139.41557506638196
-136.81969257719777
-140.31348304446334
-132.64609747485312
-132.64609747485312
-132.77613523800352
-129.37897189729514
-129.37897189729514
-129.37897189729514
-127.7891900565608
-127.7891900565608
-126.13681190126249
-126.13681190126249
-125.77567285311711
-123.02092323081592
-123.02092323081592
-122.16255641672315
-122.16255641672315
-116.52130806549788
-116.52130806549788
-116.52130806549788
-117.07383159649751
-115.06749404600387
-115.06749404600387
-115.06749404600387
-115.06526685889234
-112.26939373639536
-110.97702873172165
-110.97702873172165
-110.97702873172165
-108.69622242953344
-109.3679705620418
-108.50787261593709
-107.39483959907426
-107.39483959907426
-106.88931839593283
-106.88931839593283
-101.09473096865193
-99.76885207729872
-99.76885207729872
-99.40312364060344
-99.12292920453957
-97.34558223173039
-97.55404023275723
-97.55404023275723
-96.62813571865465
-96.62813571865465
-96.62813571865465
-96.72066812554883
-94.79526137847677
-94.79526137847677
-93.57438553882456
-89.85492369676716
-89.6250086021908
-88.52366164157291
-88.52366164157291
-88.52366164157291
-84.67266806960265
-84.86832664958739
-85.15742975377935
-82.73381059748405
-82.73381059748405
-81.92461253810808
-81.92461253810808
-81.5079043268335
-79.93734525622382
-80.32318409312853
-79.20508633923254
-79.20508633923254
-79.25858870791386
-77.0039658384514
-77.0039658384514
-77.0039658384514
-77.0039658384514
-76.80001510856357
-75.2203522908716
-75.2203522908716
-75.2203522908716
-73.52647329870761
-72.6266302248112
-72.41314559873467
-70.2523022184957
-70.2523022184957
-71.67982212683458
-70.64549313444087
-69.07515340071343
-69.07515340071343
-66.73217507015718
-66.04693067369925
-67.51939335129052
-65.40021527696763
-68.04674742858963
-64.85114368304471
-64.85114368304471
-64.54628691017923
-64.54940663061973
-64.43291141260391
-119.88287017933645
-119.88287017933645
-119.88287017933645
-119.88287017933645
-119.88287017933645
-119.88287017933645
-119.88287017933645
-119.88287017933645
-119.88287017933645
-119.88287017933645
-119.88287017933645
-119.88287017933645
-119.88287017933645
-119.88287017933645
-119.88287017933645
-119.88287017933645
-119.88287017933645
-119.88287017933645
-119.88287017933645
-119.88287017933645
-119.88287017933645
-119.88287017933645
-118.06386987194327
-117.66846042028688
-117.64941441805523
-117.64941441805523
-117.64941441805523
-118.3360119584461
-112.51213487707112
-113.91134934982317
-112.34536798411628
-112.34536798411628
-109.60573085551275
-109.60573085551275
-108.55163351691687
-108.55163351691687
-101.40701828013968
-101.40701828013968
-101.40701828013968
-101.40701828013968
-101.40701828013968
-101.40701828013968
-100.2797776544497
-100.57742688862376
-98.53681238877172
-98.53681238877172
-98.04159663881785
-96.11310697506597
-96.11310697506597
-96.37821645900308
-96.37821645900308
-95.82867575699092
-91.33074551955545
-91.33074551955545
-91.33074551955545
-91.33074551955545
-89.83657805567621
-88.48301254188436
-86.33523320630323
-85.44738234905066
-86.20489865120689
-86.14739438984196
-86.27262766316315
-84.10883737426934
-80.31332869116856
-80.31332869116856
-80.78337711174625
-79.50147196514355
-79.50147196514355
-80.9028601573368
-77.97949283793463
-77.50222600980439
-77.5168805550346
-77.5168805550346
-76.58021910340302
-76.40966038064502
-76.04198235086062
-76.04198235086062
-76.04198235086062
-73.5145152561436
-70.71613045807204
-70.71613045807204
-70.71613045807204
-72.58370695077843
-72.58370695077843
-70.33826417607224
-68.81331866005114
-68.81331866005114
-68.81331866005114
-68.80008776852773
-69.02763407804879
-66.44666078109685
-66.44666078109685
-67.02081093527146
-67.47283259872216
-64.51759586525444
-66.19444246487635
-64.34515142203924
-60.83378652782683
-60.83378652782683
-141.28298218426474
-141.28298218426474
-140.90023610013418
-140.7037878882553
-136.038921697712
-136.038921697712
-136.038921697712
-130.44423555090492
-130.44423555090492
-130.44423555090492
-130.44423555090492
-130.44423555090492
-130.44423555090492
-130.52221306777923
-126.12184784822927
-125.62529168977912
-125.29400061454024
-125.28370787740124
-121.88837599532748
-121.88837599532748
-120.47798281637807
-119.87867238837956
-116.85166184800568
-116.85166184800568
-116.85166184800568
-117.90414908063293
-118.78325996337705
-117.20951936171251
-114.44279301980444
-114.44279301980444
-113.22749081774587
-114.49987177667265
-108.75798214298926
-109.10185350368633
-107.29540624443321
-106.79604903892505
-106.79604903892505
-105.05436080426449
-105.33341733396966
-99.6384220997457
-99.6384220997457
-99.6384220997457
-98.35254821527627
-97.61628363236258
-97.61628363236258
-96.28529902631514
-96.28529902631514
-96.30995744962792
-96.10809252237813
-96.10809252237813
-96.11989186801125
-95.98457143909141
-98.710016593296
-89.78337377636544
-89.78337377636544
-92.50342953876671
-92.50342953876671
-91.03938339426695
-90.16464975974895
-85.67269304022173
-83.79977532839376
-83.79977532839376
-82.0356229661406
-82.0356229661406
-82.54836069764234
-79.65858325136173
-80.91326600736816
-80.86259120698637
-81.2694830227428
-80.25959833201318
-77.67882382774486
-77.67882382774486
-77.28300747066946
-77.28300747066946
-77.48511326845716
-77.48511326845716
-77.74367630385365
-78.04388443452987
-75.29144103592624
-75.29144103592624
-75.29144103592624
-75.29144103592624
-75.29144103592624
-74.02236652902722
-73.14939237975105
-69.23314405093055
-69.23314405093055
-69.23314405093055
-66.80848391709978
-66.80848391709978
-67.63517756014615
-66.94222766382762
-66.50850682815285
-64.30285225130214
-64.30285225130214
-64.30285225130214
-64.6648014482701
-64.6648014482701
-63.45430081744624
-62.551517925569705
-136.9284012133917
-136.9284012133917
-136.9284012133917
-136.9284012133917
-136.9284012133917
-136.90117146926676
-136.87952056050995
-134.4887473922629
-133.08996135355193
-133.12938642495607
-129.60238185614807
-129.0126113600585
-129.0126113600585
-127.83160699428228
-128.38663135982932
-127.63269231738938
-126.95266411729405
-121.01074366435003
-120.58074291107243
-118.12574199587797
-118.01828741028686
-118.01828741028686
-118.01828741028686
-118.01828741028686
-113.57258293215388
-113.57258293215388
-114.50347846601824
-114.50347846601824
-114.50347846601824
-111.09440472836192
-111.09440472836192
-112.29097966555494
-111.2047429070181
-109.17316626099083
-109.91536600732229
-102.25787255027745
-102.25787255027745
-102.25787255027745
-102.25787255027745
-102.28466835621708
-102.28466835621708
-102.28466835621708
-100.54872591712771
-99.08423419379841
-99.08423419379841
-98.16782104810599
-98.16782104810599
-96.7431776658504
-96.52485452425921
-97.22866703544247
-96.75807059647786
-94.63654024557893
-96.9888974522234
-92.93122956833757
-94.64055915779653
-91.85953493800787
-89.2672588366876
-89.79500858400061
-86.3717487376142
-86.6012361034547
-85.61337770624837
-81.35685046110368
-81.35685046110368
-81.35685046110368
-81.35685046110368
-81.7981167279043
-79.81267179789253
-81.83540986727726
-81.83540986727726
-79.99991067654791
-77.68251820267741
-77.68251820267741
-77.47641605747961
-77.37731368287625
-76.50555959525116
-76.50555959525116
-75.76338993787286
-75.76338993787286
-75.76338993787286
-75.76338993787286
-74.52092998203456
-72.20779860852423
-72.20779860852423
-71.30224944256545
-69.05560468399644
-69.05560468399644
-69.41491362025273
-69.68201431647982
-68.46951922845726
-66.22336703368318
-66.22336703368318
-66.22336703368318
-66.22336703368318
-66.50397018734425
-66.11543144991154
-64.51513465484652
-63.6222541216359
-63.6222541216359
-63.0357487343907
-62.770850223599005
-141.44899140184705
-141.20949544980795
-137.67207236621914
-137.67207236621914
-137.38757870015667
-133.45674358161688
-133.45674358161688
-132.4396018822821
-132.4396018822821
-132.4396018822821
-132.4396018822821
-132.84209571317234
-130.1010417042346
-129.05280261339192
-129.05280261339192
-129.32587639307957
-125.3306779626808
-124.94661342896643
-124.94661342896643
-123.46982542438775
-120.2164008634625
-120.2164008634625
-117.08282153065412
-116.59290112021344
-115.7828976582054
-112.85417764361314
-112.85417764361314
-112.74940836557873
-112.74940836557873
-112.74940836557873
-112.74940836557873
-108.16796810870406
-108.16796810870406
-108.16796810870406
-108.16796810870406
-109.97275593218298
-109.97275593218298
-107.48450083760106
-107.48450083760106
-105.87613348205102
-101.54540300078645
-99.81187350571608
-99.81187350571608
-98.0049414175587
-98.0049414175587
-97.98766900460407
-97.11599298372533
-95.6112038465451
-95.598015741486
-95.35564204902211
-95.35564204902211
-94.69639134035836
-93.76128558475979
-93.72451698991728
-93.60503330545819
-90.57858674449449
-90.57858674449449
-89.40246719122247
-89.40246719122247
-85.85750060228807
-82.65285230739431
-81.64182205312147
-81.64182205312147
-81.64182205312147
-81.64182205312147
-80.90961659361847
-80.90961659361847
-80.90961659361847
-80.90961659361847
-80.90961659361847
-79.30600653810463
-78.5823456054957
-79.78551076818687
-79.8810311671206
-79.79864579546947
-78.98823867923358
-78.94058729734891
-75.35546497989955
-75.35546497989955
-75.35546497989955
-75.35546497989955
-73.54546482978557
-73.54546482978557
-70.31198211772882
-70.31198211772882
-70.18618516670844
-70.18618516670844
-69.82412438847794
-69.83031805288556
-69.83031805288556
-68.90404787397351
-69.37098532288186
-65.76478907321595
-63.27031793940709
-63.27031793940709
-63.27031793940709
-63.27031793940709
-63.27031793940709
-63.27031793940709
-63.27031793940709
-138.07674703316877
-138.3854697047463
-138.3854697047463
-138.3411553698363
-138.3411553698363
-138.3411553698363
-136.8448810893614
-132.39739889435097
-132.39739889435097
-132.39739889435097
-131.85318758034217
-133.11272145880795
-128.8452518663766
-125.57191768381827
-125.57191768381827
-124.46099486485343
-124.46099486485343
-124.46099486485343
-122.63217367216774
-121.13367284380526
-121.13367284380526
-119.71211747890382
-117.51175141696886
-117.34486664778456
-117.34486664778456
-117.69052279728719
-117.69052279728719
-112.72160648916775
-115.92641498432691
-111.70869641560586
-111.70869641560586
-110.67599822186361
-110.67599822186361
-107.90374320722485
-103.0912776838202
-103.0912776838202
-103.0912776838202
-101.37351975942187
-101.37351975942187
-98.8744496605947
-98.8744496605947
-98.8744496605947
-98.8744496605947
-98.8744496605947
-97.87631347532029
-97.87631347532029
-96.33671520953018
-97.07457357113947
-98.13804235797346
-96.27303696681852
-96.27303696681852
-94.92128110732475
-94.27044205734323
-94.27044205734323
-89.6116328089247
-86.18714565619837
-86.18714565619837
-86.18714565619837
-86.11780407010627
-86.11780407010627
-86.61761940607687
-82.84397052357231
-84.54115430287298
-79.91240159266212
-79.91240159266212
-79.91240159266212
-77.87503721201415
-77.87503721201415
-77.87503721201415
-77.87503721201415
-77.87503721201415
-77.87503721201415
-77.06055593931161
-77.06055593931161
-77.45981785160794
-75.90515579006046
-75.90515579006046
-75.60831886009504
-75.60831886009504
-74.01270570526273
-74.01270570526273
-74.79001877385126
-70.84239769457886
-70.84239769457886
-70.84239769457886
-70.54964252669197
-70.2426389796587
-70.18315146195752
-70.11933933880266
-69.45504141669059
-67.6421996072309
-67.6421996072309
-66.28903444655535
-66.51800913056049
-63.0787399881297
-63.0787399881297
-63.0787399881297
-63.0787399881297
-63.0787399881297
-63.0787399881297
-141.44899140184705
-139.63437617065534
-139.72542986340585
-138.87614723109772
-138.76270313705868
-138.76270313705868
-135.43348925647075
-129.814746364845
-129.814746364845
-127.19557613755607
-127.19557613755607
-127.19557613755607
-127.19557613755607
-127.19557613755607
-127.8614313952003
-130.25641720150236
-125.95724733967745
-119.51114624069345
-119.51114624069345
-119.51114624069345
-119.51114624069345
-119.51114624069345
-118.64700283514296
-118.67073907737773
-118.67073907737773
-118.90221785569628
-118.46776768282835
-118.46776768282835
-115.67924523596908
-115.67924523596908
-115.99399976076862
-111.46504584566003
-110.34463788623677
-110.34463788623677
-109.93567388975367
-109.93567388975367
-108.44682770799945
-101.37113757979989
-101.37113757979989
-101.37113757979989
-101.37113757979989
-101.37113757979989
-99.61801964919803
-99.61801964919803
-99.61801964919803
-99.29943375285632
-97.15602375364173
-96.09878646679039
-96.09878646679039
-96.09878646679039
-96.09878646679039
-95.65265546450395
-94.6815945002559
-96.31693708547544
-98.12816824239036
-92.8466011378023
-89.85216861244132
-85.82807027663587
-87.43420132820167
-87.43420132820167
-84.1649537660733
-84.1649537660733
-82.71998930464824
-82.71998930464824
-80.1701671584045
-80.1701671584045
-80.1701671584045
-80.1701671584045
-80.1701671584045
-80.1701671584045
-81.62597914526827
-77.67665386122
-79.03035526335736
-79.03035526335736
-77.26171094133305
-76.97384718971604
-76.97384718971604
-74.42270730834262
-74.42270730834262
-71.92888799249093
-71.34456508551284
-71.34456508551284
-71.34456508551284
-71.34456508551284
-72.97246286972134
-70.17588243094579
-70.27612741003962
-70.31904697206168
-68.82453751600772
-68.26887960552892
-66.46541590692591
-66.46541590692591
-66.46541590692591
-66.33024926269235
-66.33024926269235
-66.33024926269235
-66.09464369366772
-64.05828490199539
-64.05828490199539
-63.07848259015601
-141.44899140184705
-138.46382146216519
-138.46382146216519
-138.46382146216519
-137.28158738515663
-137.47521887248686
-138.589785945146
-138.53336777699747
-131.6688418092748
-129.30564766865487
-129.30564766865487
-129.30564766865487
-129.30564766865487
-129.30564766865487
-126.63429796950552
-126.51953897366741
-124.18210740436001
-121.76287583863896
-118.19997031629006
-118.19997031629006
-118.19997031629006
-118.19997031629006
-118.06499996531745
-116.78119087803262
-117.89887360133041
-118.00569406711054
-116.01304379588284
-114.18291035952308
-114.18291035952308
-114.18291035952308
-114.18291035952308
-112.81646313515085
-110.03432338804497
-110.03432338804497
-108.33434039492225
-105.35637837750197
-105.35637837750197
-105.47878875317058
-105.47878875317058
-105.47878875317058
-105.47878875317058
-98.39935668231885
-98.39935668231885
-96.42664952286945
-96.42664952286945
-98.43416959118925
-96.75603656572635
-96.75603656572635
-96.75603656572635
-96.59606832254421
-94.0619303128991
-94.0619303128991
-94.05042029208
-94.05042029208
-90.50729965359463
-89.51545128513027
-89.51545128513027
-90.21325946422436
-85.32121302632905
-85.32121302632905
-85.9259442075875
-83.92831684698986
-83.31371755383441
-82.67438359300151
-82.68736701807923
-83.06944155602405
-81.00309425961068
-81.00309425961068
-78.55552553185107
-77.67767886992435
-77.67767886992435
-77.67767886992435
-77.70470223781277
-77.70470223781277
-77.70470223781277
-76.57938711561212
-77.20561110528843
-76.44605516500344
-76.19094318370932
-76.19094318370932
-76.2134058575914
-74.47419067204868
-73.62528801179494
-72.58482449722186
-72.58482449722186
-70.451466199977
-70.451466199977
-69.9219260467168
-69.83710170698082
-69.15241930830526
-68.52661462961959
-65.90839749828513
-65.90839749828513
-64.54590356863275
-65.26093188334762
-65.26093188334762
-64.8659034231132
-66.06464737271045
-62.91549532313382
-63.96991522906235
-141.44899140184705
-141.44899140184705
-141.44899140184705
-138.44462319178723
-138.44462319178723
-138.17656591771492
-135.9294473729388
-136.4998184841873
-135.1771747483686
-132.45989196307397
-131.90392061261997
-127.79600273446137
-127.79600273446137
-123.19972185953283
-123.19972185953283
-123.19972185953283
-121.24432925064616
-121.24432925064616
-121.66946924013811
-121.66946924013811
-121.66946924013811
-119.1200306385556
-119.1200306385556
-119.1200306385556
-116.125268360907
-115.1408726554653
-115.1408726554653
-113.21156330448994
-113.78068141270803
-112.84198656991353
-111.06693034492727
-111.60838810001455
-111.60838810001455
-109.77652810438158
-109.45406265719859
-109.45406265719859
-109.45406265719859
-109.07759206681622
-106.97783948269148
-105.72734929623138
-103.60746420230888
-100.74233669736736
-100.74233669736736
-99.3322216117553
-99.19719253424046
-96.22884131678734
-96.22884131678734
-96.22884131678734
-96.22884131678734
-94.18087963656043
-94.18087963656043
-94.18087963656043
-94.18087963656043
-94.18087963656043
-90.40214740464855
-90.40214740464855
-90.40214740464855
-90.09524806579641
