 2.035551468633847  2.034798389484744  1.984439568496838  2.035414162059412  2.035244126907025  1.995203704848684  2.054811608270885  2.061338917556484  2.078209271922196  2.046777754018702  2.039127335029866  2.029726154544487  2.083229966543223 
 2.023389859799501  2.022727586678324  1.974477157709804  2.028379171942250  2.027748063907461  1.989060207566607  2.056499348076450  2.066803959548136  2.081774197774759  2.044285427097987  2.024124302004328  2.017245831604313  2.089640670035637 
 2.022413402409028  2.022739626194432  1.970758483678490  2.027775595656700  2.028063609192905  1.985676490408022  2.057563349902752  2.070853368602985  2.085753081082424  2.044929431313306  2.020801213794514  2.014592605865045  2.075629572716165 
 2.022603387146835  2.022878727561412  1.969467738878447  2.028118738740506  2.028299109255520  1.984595905173113  2.058117279551282  2.071174348241407  2.089528877125492  2.045656743677509  2.020136076307026  2.014247291813510  2.071168912505892 
 2.022624870721416  2.021680621432234  1.969712834555269  2.028217107365533  2.027132769574330  1.984954935521573  2.058162262220543  2.069378668486672  2.092370207059553  2.045852750901044  2.018704917386858  2.013090984037350  2.066480823122542 
 2.022205496307087  2.018748516073062  1.971073791699058  2.027854069538704  2.024260162228030  1.986383340107983  2.057717441566086  2.066608039229719  2.094975426999139  2.045602335100250  2.015744379660076  2.010215972133792  2.063228807991500 
 2.021688311708971  2.016985218557990  1.972494587626159  2.027373503021939  2.022550940834082  1.987819189534178  2.057301782389443  2.065563246446052  2.096336917624243  2.045511855562813  2.013691349828046  2.008187474022614  2.060986178092571 
 2.021205053015767  2.015681393492243  1.974047599702294  2.026922586205153  2.021286312359445  1.989363932614282  2.056963053260248  2.064792021169184  2.097142137791282  2.045467827856772  2.012148151859454  2.006663706576034  2.059252564530516 
 2.020879766154896  2.014858274070733  1.975100100897235  2.026611287850223  2.020480884209414  1.990388534973567  2.056701463177924  2.064231616836393  2.096986478831080  2.045309264104407  2.011199333857330  2.005724474038898  2.058170605495689 
 2.020580591862645  2.014318219933322  1.975239662946971  2.026304056948169  2.019937594472702  1.990488442627977  2.056350278001799  2.063728261705357  2.095756638174357  2.044841064891855  2.010628876367660  2.005151318308798  2.057519458851950 
 2.020296255202772  2.013970545360981  1.974817368892944  2.026003607597029  2.019578079530896  1.990032057674677  2.055975076341728  2.063311183337015  2.094265829082089  2.044270266461230  2.010298645546829  2.004813108681485  2.057152648436150 
 2.019682781422460  2.013367702304627  1.973585509686413  2.025356386665784  2.018948242160165  1.988761538415448  2.055200492804314  2.062536620146377  2.092091040555863  2.043213381929319  2.009755260769621  2.004250736543936  2.056565537446437 
 2.018937198972875  2.012675006177545  1.972174156991314  2.024576039221753  2.018225567280618  1.987332294787298  2.054343919428250  2.061693532843329  2.090561419539765  2.042177941092413  2.009117622960405  2.003590464956782  2.055856557141968 
 2.017974983787469  2.011753699098457  1.970543863083102  2.023575719010858  2.017270212239201  1.985691885264799  2.053300895652657  2.060638145225326  2.089188563317748  2.040993664445474  2.008251889652664  2.002693658772584  2.054955353263289 
 2.017416249822362  2.011191245754004  1.969679664168927  2.022995510247220  2.016688302367538  1.984823367928847  2.052707992443778  2.060011571120261  2.088531128108589  2.040340977453221  2.007717488917219  2.002139919493215  2.054411021819085 
 2.016797255706123  2.010535741994349  1.968788336487728  2.022352190363436  2.016010704903579  1.983926926051102  2.052052448319583  2.059285867918544  2.087867253015270  2.039631527439756  2.007093053211324  2.001493010230549  2.053780357352890 
 2.016098660164932  2.009745950232371  1.967871609876681  2.021625199990726  2.015195196802634  1.983003199263781  2.051307619815457  2.058410552218619  2.087173091309928  2.038839885804977  2.006340970674834  2.000714751426493  2.053026149744808 
 2.015316944172913  2.008797366164806  1.966971386048394  2.020810699916860  2.014217260726636  1.982093100506208  2.050463013688661  2.057356475970382  2.086451813724581  2.037963990765208  2.005438849155828  1.999783040458512  2.052127149540509 
 2.014653308853369  2.007960199997132  1.966318551388346  2.020119032094792  2.013355446210173  1.981430470203574  2.049733438136429  2.056421759089789  2.085886859612204  2.037236660192755  2.004643664299238  1.998963440825166  2.051338478906229 
 2.014050050160889  2.007212697269277  1.965807270137792  2.019491248228122  2.012587284756948  1.980909673539382  2.049067483609425  2.055602884213253  2.085411581079931  2.036602859650975  2.003928810882707  1.998227405401550  2.050628431591327 
 2.013647073751617  2.006739768497824  1.965500871267206  2.019072549517635  2.012101543919270  1.980596744165475  2.048622748338039  2.055092481901820  2.085110417903310  2.036197834210311  2.003473901430787  1.997758933762125  2.050175056602692 
 2.013209632783370  2.006260595410522  1.965192385721478  2.018618789178660  2.011609366120724  1.980281204321493  2.048141500759539  2.054581287193299  2.084796879851896  2.035776371999228  2.003010756263375  1.997281634107487  2.049712168271260 
 2.012757333028181  2.005807016535994  1.964893377354068  2.018150409652051  2.011143171164351  1.979974996563371  2.047646298277252  2.054101771108646  2.084484309063472  2.035359942196000  2.002570670411564  1.996827496002636  2.049270971479888 
 2.012250890748934  2.005349028233608  1.964575569660390  2.017626884181090  2.010671805284671  1.979649283675430  2.047095686781044  2.053619322937830  2.084144704807753  2.034914522430758  2.002125590642277  1.996367326735442  2.048823793625060 
 2.011685352504535  2.004891627869141  1.964233378540465  2.017043123779084  2.010199910026303  1.979298375717418  2.046485833596335  2.053134863368960  2.083772606908435  2.034437422862257  2.001681989313150  1.995907406067776  2.048377879878266 
 2.011146835637326  2.004496881250323  1.963911144217888  2.016487198160319  2.009790873857675  1.978967524107767  2.045909813728018  2.052710952893005  2.083417429484690  2.033995538989582  2.001301545338438  1.995511029560185  2.047995559863232 
 2.010652520087549  2.004157897006411  1.963610263428070  2.015977483072875  2.009438796717459  1.978658719908889  2.045387379696855  2.052342283306523  2.083083609383921  2.033594990604275  2.000976942379942  1.995171997673462  2.047670420719167 
 2.010189097859318  2.003850470062408  1.963315203211994  2.015499679214761  2.009118699277428  1.978356007195454  2.044902786823670  2.052003915072313  2.082755431741390  2.033217619902403  2.000684270245291  1.994865488751444  2.047377981287757 
 2.009753517615463  2.003562506620575  1.963017359931803  2.015050330448476  2.008818255965866  1.978050634804378  2.044451170184282  2.051684023183364  2.082424246790438  2.032855392459280  2.000411532220244  1.994579200609679  2.047106133734218 
 2.009337587085541  2.003282218510547  1.962704041393561  2.014620622448239  2.008525283166429  1.977729661289072  2.044021758587183  2.051370823842235  2.082076724366591  2.032496792325298  2.000146993335069  1.994300908265870  2.046842824989467 
 2.008934409362767  2.003001220481549  1.962361723577074  2.014203021250287  2.008230988489112  1.977379315556930  2.043604504361308  2.051055074608820  2.081698245245672  2.032131220663029  1.999882620570793  1.994022129486165  2.046579891228597 
 2.008536739677756  2.002713184952422  1.961974614276273  2.013789613252485  2.007928599771493  1.976983522779669  2.043188656056949  2.050728740966076  2.081270694848405  2.031747384802724  1.999612767509427  1.993736773502087  2.046311766852874 
 2.008240109331167  2.002496473237501  1.961654598878650  2.013479860281925  2.007700431345278  1.976656552657967  2.042868305265906  2.050479818297460  2.080915797231437  2.031446541820140  1.999411027680981  1.993522759464736  2.046111774237533 
 2.007756334352012  2.002138548948207  1.961066801829420  2.012973828927290  2.007322549295339  1.976056347826091  2.042348775180944  2.050060435541448  2.080252107787099  2.030926501639078  1.999081216806796  1.993171895479533  2.045786438791173 
 2.007428092319885  2.001887202169848  1.960603810723051  2.012628639609342  2.007056282588327  1.975583754103952  2.041986733857968  2.049759342945254  2.079716695079923  2.030541843954933  1.998852052047551  1.992927246945196  2.045560979319299 
 2.007119561493035  2.001649334238903  1.960129228260669  2.012303731568236  2.006804093020566  1.975099600972066  2.041640879276946  2.049468355275326  2.079155047833228  2.030160922990097  1.998637310942132  1.992697948602066  2.045351565233933 
 2.006749363688217  2.001359299277734  1.959525251578043  2.011913530794572  2.006496773704573  1.974483810235703  2.041219517227393  2.049109634856441  2.078433172104754  2.029686442123398  1.998377355201391  1.992420719018204  2.045099329633934 
 2.006449689704280  2.001128039934898  1.959020196347674  2.011597539680618  2.006251484766381  1.973969163393736  2.040877115874693  2.048822764637961  2.077832458661747  2.029297436814157  1.998170163130522  1.992199513061910  2.044897814692870 
 2.006143861755894  2.000893601932246  1.958496857349449  2.011275338013069  2.006002927871641  1.973436390804092  2.040528102259844  2.048530879378534  2.077219887597638  2.028899716433104  1.997960592490778  1.991975920696883  2.044694579345544 
 2.005845325793801  2.000664839482479  1.957983896332649  2.010961050446875  2.005760548644545  1.972914712727284  2.040188605275608  2.048246718076943  2.076635256523239  2.028513862035785  1.997755922361567  1.991757733241815  2.044496014058339 
 2.005548997516205  2.000437108630966  1.957477035380374  2.010649330136125  2.005519471699482  1.972399802594046  2.039853582311239  2.047965770619888  2.076077529619259  2.028135674777869  1.997551519828844  1.991540023992617  2.044297261869780 
 2.005247550807195  2.000204360160782  1.956966921009584  2.010332438818690  2.005273284048864  1.971882152880096  2.039515290823568  2.047681413638598  2.075538936711210  2.027757452174089  1.997341629689859  1.991316626639640  2.044092390097981 
 2.004934903897202  1.999961578334533  1.956445737885219  2.010003910375958  2.005016629127276  1.971353797096406  2.039167322270524  2.047388161786421  2.075012908689387  2.027372754791938  1.997121474490066  1.991082378801166  2.043876361074272 
