time,temp,temperror
0.2775,0.7594255666949566,0.394055940403128
0.2825,0.7447372918433602,0.3861852762408911
0.2875,0.7328451263373773,0.3807041369531432
0.2925,0.7247610857577541,0.37993810413073653
0.2975,0.7104310828233006,0.3793427102754825
0.3025,0.66909973094641,0.3945500827061107
0.3075,0.6203289524422239,0.3904106864178494
0.3125,0.5415857119279063,0.3952087837876206
0.3175,0.4600364367739356,0.39526909199949123
0.3225,0.3760797366761955,0.3895100315712045
0.3275,0.30433166843215875,0.37772909780550995
0.3325,0.2505201107118445,0.3778590607159308
0.3375,0.20828647744130718,0.3734135119306486
0.3425,0.18949380898965165,0.373248440522878
0.3475,0.17379749367010863,0.386792832386856
0.3525,0.17858842363180005,0.3973683910722672
0.3575,0.19229910039541978,0.420032312733804
0.3625,0.19999479203830497,0.4433225744213742
0.3675,0.20964447313540172,0.4674894802632832
0.3725,0.24682390643267305,0.4869330890160387
0.3775,0.257052987043707,0.4981399863646887
0.3825,0.2783769678625329,0.5018407894668514
0.3875,0.2991558145292078,0.49864595915874227
0.3925,0.300665538874144,0.4782706301593533
0.3975,0.30066698549007065,0.4621254527891851
0.4025,0.285820630300463,0.46271089285936234
0.4075,0.26596133126278604,0.44326795127045443
0.4125,0.2474352573108366,0.4359912576902903
0.4175,0.22463551439096538,0.4370156062205959
0.4225,0.20549336652226766,0.433537345797614
0.4275,0.1973018166150676,0.43255172551806
0.4325,0.17189073561533164,0.4279218543836411
0.4375,0.15398098181291534,0.43111083862418254
0.4425,0.12872314389846887,0.4330674250280791
0.4475,0.09824422090741128,0.42779435795837567
0.4525,0.06697792314688497,0.4336370341794733
0.4575,0.03621803578958205,0.41870881378086794
0.4625,0.035101207569456665,0.4124382417521048
0.4675,0.02909703987492647,0.4020573581981908
0.4725,0.03591732843612122,0.3966914806248654
0.4775,0.05409516214817662,0.3910230222291982
0.4825,0.07313040148723661,0.3842025470271553
0.4875,0.10790800730971672,0.3813628355923001
0.4925,0.1469894526295657,0.3821257039452687
0.4975,0.2032847632191592,0.38671135523588374
0.5025,0.26479012263778684,0.4114835343576182
0.5075,0.33554028595098745,0.4186683466269751
0.5125,0.4145305107004243,0.4518332625965957
0.5175,0.4886553770405694,0.48072010234226115
0.5225,0.5314599370072871,0.4953254383789128
0.5275,0.5695392909954983,0.5248768299832024
0.5325,0.5917208703054613,0.5451690468380207
0.5375,0.5884736666652863,0.539895696791409
0.5425,0.592730610616699,0.5572560392260874
0.5475,0.5857888898058465,0.5603555123868695
0.5525,0.6407054206570171,0.5809885413433309
0.5575,0.6905669531411708,0.5799187388288981
0.5625,0.7896158716210313,0.6065165525624896
0.5675,0.9286347498836716,0.6801301221261958
0.5725,1.0583034811478256,0.7213813555086922
0.5775,1.24066368420737,0.7807010820266238
0.5825,1.4310517978807675,0.8845037050859077
0.5875,1.6012243322809823,0.9296805748401125
0.5925,1.7187268038773345,0.9944766230268809
0.5975,1.8231670571779364,1.060281981455154
0.6025,1.8600671152406998,1.076438788023364
0.6075,1.8666216578822379,1.0604395778706126
0.6125,1.8515484320568445,1.0660568478802628
0.6175,1.811604526906533,1.0683397773396917
0.6225,1.8241206544596809,1.0596952258217172
0.6275,1.814916728679419,1.0532344956443014
0.6325,1.8182805056443216,1.0613096173924021
0.6375,1.8379422887383432,1.0767623133725555
0.6425,1.8978888127216846,1.1228551547001473
0.6475,1.9718970023636448,1.1397223872239028
0.6525,2.0106934297904235,1.102876151993456
0.6575,2.0804949627108438,1.0926385843428315
0.6625,2.1200965752775853,1.0981348222930256
0.6675,2.1819488022092193,1.1084281044743223
0.6725,2.1802563257174037,1.1094635579160923
0.6775,2.181593233221838,1.0948189773146384
0.6825,2.13956159120512,1.0540035487062818
0.6875,2.1042371984875174,1.0281869832755477
0.6925,2.0515172898186247,0.9908163267181499
0.6975,1.9906151798830607,0.9324103334368429
0.7025,1.9201753157180046,0.8976222386396603
0.7075,1.8603875212656116,0.860493432164397
0.7125,1.7977166489954004,0.8514403597588049
0.7175,1.7243747698669092,0.8491146846975122
0.7225,1.691302147009091,0.8882343777524562
0.7275,1.6537622368513794,0.9277870285491201
0.7325,1.5758659047369379,0.9145461929114278
0.7375,1.5596789789726002,0.9498396131276367
0.7425,1.516907982726554,0.9502051652005401
0.7475,1.480795520411783,0.9516453411035675
0.7525,1.4665470813843668,0.9294057465173634
0.7575,1.470570620635107,0.924456907587937
0.7625,1.4658682106319774,0.8935724373512116
0.7675,1.442544136719775,0.8730971895206179
0.7725,1.476808385628547,0.8784558821503047
0.7775,1.4711435383727232,0.8522377425580844
0.7825,1.4829330956996352,0.8343487608037826
0.7875,1.5325063239386154,0.8095431606374527
0.7925,1.6008762250975017,0.8160345718536329
0.7975,1.6777890144741507,0.7955260465891704
0.8025,1.7782938028631377,0.7934253404117051
0.8075,1.8481340400866015,0.8052393636480865
0.8125,1.9064916050539138,0.8026600346032298
0.8175,1.9612314437019698,0.8183651508154389
0.8225,1.9857044030026783,0.8264814486382545
0.8275,2.0070258384995645,0.8555283492990889
0.8325,1.9925309588912028,0.8498255241158594
0.8375,1.961369383729191,0.8634715762596411
0.8425,1.9265188403403406,0.8771313996460149
0.8475,1.9014380018141852,0.883955468072249
0.8525,1.8799986709702197,0.8992106773173362
0.8575,1.8603833061120942,0.8993127571219699
0.8625,1.8634178994297863,0.9343146468094939
0.8675,1.8899834920745322,0.9098103258539905
0.8725,1.9048748199184051,0.900212396182728
0.8775,1.9233178155829538,0.8128221033716466
0.8825,1.9056488837487109,0.7345911209672775
0.8875,1.8761838262234642,0.6535870422333361
0.8925,1.8454217262884884,0.5763002789778221
0.8975,1.8120293196599122,0.5215278762351099
0.9025,1.765144521381328,0.4881933611165195
0.9075,1.7405311128142555,0.46316626372742853
0.9125,1.7257714857900115,0.45864918449533115
0.9175,1.722652897857643,0.44189889531282645
0.9225,1.7408098605840714,0.4569524637251785
0.9275,1.7621961770858265,0.46921686353204667
0.9325,1.7898143510064515,0.47770792221741787
0.9375,1.8274743294295128,0.48798084508309164
0.9425,1.8497647479611206,0.5010298159941189
0.9475,1.852849632264536,0.5070593541432737
0.9525,1.856016628040278,0.5181557713593281
0.9575,1.828143384935397,0.5235845171054065
0.9625,1.805297188975116,0.52372839432895
0.9675,1.766107651918187,0.5497420565463281
0.9725,1.7355145221143384,0.5576254482370689
0.9775,1.704148893250097,0.5822488617334765
0.9825,1.7023346279061222,0.6054074014029215
0.9875,1.651228975719621,0.6438171170216609
0.9925,1.6343217707205822,0.702135996778077
0.9975,1.6012354081074145,0.7959617127699683
