4.357388901621610e-01 4.357388901621610e-01 4.357388901621600e-01 4.357388901621600e-01 4.357388901621600e-01 4.357388901621600e-01 4.357388901621600e-01 4.357388901621600e-01 4.357388901621600e-01 4.357388901621600e-01 4.357388901621600e-01 4.357388901621600e-01 4.353099637690000e-03 
4.246532247819670e-01 4.246532247819670e-01 4.353540751951253e-01 4.353540751951253e-01 4.353540751951253e-01 4.353540751951253e-01 4.353540751951253e-01 4.353540751951253e-01 4.353540751951253e-01 4.353540751951253e-01 4.143332270161998e-01 1.854147710861291e-01 2.203896408336414e-04 
4.183125086421653e-01 4.183125086421653e-01 4.349276571650719e-01 4.349276571650719e-01 4.349276571650719e-01 4.349276571650719e-01 4.349276571650719e-01 4.349276571650719e-01 4.349276571650719e-01 4.349276571650719e-01 3.934102478325394e-01 9.646372544637447e-03 2.435678852479308e-04 
4.150761173654978e-01 4.150761173654978e-01 4.344702389459497e-01 4.344702389459497e-01 4.344702389459497e-01 4.344702389459497e-01 4.344702389459497e-01 4.344702389459497e-01 4.344702389459497e-01 4.344702389459497e-01 3.836278324961429e-01 2.941007760725553e-03 2.649132721098157e-04 
4.135059399030819e-01 4.135059399030819e-01 4.339605660376973e-01 4.339605660376973e-01 4.339605660376973e-01 4.339605660376973e-01 4.339605660376973e-01 4.339605660376973e-01 4.339605660376973e-01 4.339605660376973e-01 3.798710795047568e-01 3.436081902040934e-03 2.822875216437380e-04 
4.128509428483826e-01 4.128509428483826e-01 4.334241369713089e-01 4.334241369713089e-01 4.334241369713089e-01 4.334241369713089e-01 4.334241369713089e-01 4.334241369713089e-01 4.334241369713089e-01 4.334241369713089e-01 3.790640000709627e-01 3.991317778211227e-03 2.964664061511236e-04 
4.126029611280837e-01 4.126029611280837e-01 4.328819212818577e-01 4.328819212818577e-01 4.328819212818577e-01 4.328819212818577e-01 4.328819212818577e-01 4.328819212818577e-01 4.328819212818577e-01 4.328819212818577e-01 3.795584772019333e-01 4.567585702108971e-03 3.097274323546933e-04 
4.125192418536663e-01 4.125192418536663e-01 4.324016626689554e-01 4.324016626689554e-01 4.324016626689554e-01 4.324016626689554e-01 4.324016626689554e-01 4.324016626689554e-01 4.324016626689554e-01 4.324016626689554e-01 3.803361022300025e-01 5.112134726089426e-03 3.209194261345173e-04 
4.124826780005352e-01 4.124826780005352e-01 4.318386600184365e-01 4.318386600184365e-01 4.318386600184365e-01 4.318386600184365e-01 4.318386600184365e-01 4.318386600184365e-01 4.318386600184365e-01 4.318386600184365e-01 3.812808926293671e-01 5.774126785407218e-03 3.328997649494840e-04 
4.124703406306988e-01 4.124703406306988e-01 4.312510486281803e-01 4.312510486281803e-01 4.312510486281803e-01 4.312510486281803e-01 4.312510486281803e-01 4.312510486281803e-01 4.312510486281803e-01 4.312510486281803e-01 3.822646761597634e-01 6.480745496264198e-03 3.443418842486157e-04 
