7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 1.294514984666800e-02 
7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 1.360935203603300e-02 
7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 1.329796941935656e-02 
7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 1.309461780875782e-02 
7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 1.302578506193751e-02 
7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 1.297100026784106e-02 
7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 1.293367957807734e-02 
7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 1.290597876708257e-02 
7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 1.289396075002094e-02 
7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 1.288804042284473e-02 
7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 1.288411931062003e-02 
7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 1.288124054134298e-02 
7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 1.287862209137998e-02 
7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 1.287665318354506e-02 
7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 1.287582392039835e-02 
7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 1.287643640879899e-02 
7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 1.287872969214500e-02 
7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 7.600484153423650e-01 1.288299668924533e-02 
7.600484153423650e-01 7.600484153423650e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.288965012819979e-02 
7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.289930134545772e-02 
7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.291291394213795e-02 
7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.293216939257306e-02 
7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.296055688383614e-02 
7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.300819473542279e-02 
7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.305177864347696e-02 
7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.309316912212590e-02 
7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.313266483006605e-02 
7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.317006795958931e-02 
7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.320571350765534e-02 
7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.323997513880099e-02 
7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.327317864206001e-02 
7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.330557699679979e-02 
7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.333733280265103e-02 
7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.337408598742922e-02 
7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.341421938040114e-02 
7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.345953793342175e-02 
7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.350569961357472e-02 
7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 7.600484153423651e-01 1.355342327333714e-02 
